date,county,state,cases,deaths
2020-11-16,Merced,California,10552,172.0
2020-11-16,Modoc,California,98,0.0
2020-11-16,Mono,California,489,2.0
2020-11-16,Monterey,California,13110,110.0
2020-11-16,Napa,California,2522,17.0
2020-11-16,Nevada,California,901,9.0
2020-11-16,Orange,California,67819,1526.0
2020-11-16,Placer,California,5397,64.0
2020-11-16,Plumas,California,127,0.0
2020-11-16,Riverside,California,75848,1374.0
2020-11-16,Sacramento,California,30998,527.0
2020-11-16,San Benito,California,1620,15.0
2020-11-16,San Bernardino,California,74929,1098.0
2020-11-16,San Diego,California,65664,926.0
2020-11-16,San Francisco,California,13760,156.0
2020-11-16,San Joaquin,California,23734,501.0
2020-11-16,San Luis Obispo,California,5250,34.0
2020-11-16,San Mateo,California,12565,168.0
2020-11-16,Santa Barbara,California,10577,133.0
2020-11-16,Santa Clara,California,28686,446.0
2020-11-16,Santa Cruz,California,3542,26.0
2020-11-16,Shasta,California,3298,36.0
2020-11-16,Sierra,California,11,0.0
2020-11-16,Siskiyou,California,403,1.0
2020-11-16,Solano,California,8964,79.0
2020-11-16,Sonoma,California,11055,150.0
2020-11-16,Stanislaus,California,20448,412.0
2020-11-16,Sutter,California,2399,13.0
2020-11-16,Tehama,California,1222,19.0
2020-11-16,Trinity,California,68,0.0
2020-11-16,Tulare,California,19054,300.0
2020-11-16,Tuolumne,California,569,8.0
2020-11-16,Ventura,California,16564,173.0
2020-11-16,Yolo,California,3863,70.0
2020-11-16,Yuba,California,1618,10.0
2020-11-17,Alameda,California,26481,493.0
2020-11-17,Alpine,California,12,0.0
2020-11-17,Amador,California,413,16.0
2020-11-17,Butte,California,3501,57.0
2020-11-17,Calaveras,California,402,21.0
2020-11-17,Colusa,California,608,6.0
2020-11-17,Contra Costa,California,21630,253.0
2020-11-17,Del Norte,California,235,1.0
2020-11-17,El Dorado,California,1694,4.0
2020-11-17,Fresno,California,34858,463.0
2020-11-17,Glenn,California,786,6.0
2020-11-17,Humboldt,California,695,10.0
2020-11-17,Imperial,California,14301,350.0
2020-11-17,Inyo,California,263,16.0
2020-11-17,Kern,California,37141,432.0
2020-11-17,Kings,California,9664,87.0
2020-11-17,Lake,California,784,18.0
2020-11-17,Lassen,California,1177,1.0
2020-11-17,Los Angeles,California,344607,7299.0
2020-11-17,Madera,California,5561,76.0
2020-11-17,Marin,California,7448,128.0
2020-11-17,Mariposa,California,92,2.0
2020-11-17,Mendocino,California,1311,22.0
2020-11-17,Merced,California,10662,174.0
2020-11-17,Modoc,California,98,0.0
2020-11-17,Mono,California,493,2.0
2020-11-17,Monterey,California,13189,111.0
2020-11-17,Napa,California,2554,17.0
2020-11-17,Nevada,California,929,9.0
2020-11-17,Orange,California,68175,1526.0
2020-11-17,Placer,California,5489,64.0
2020-11-17,Plumas,California,127,0.0
2020-11-17,Riverside,California,76724,1374.0
2020-11-17,Sacramento,California,31386,533.0
2020-11-17,San Benito,California,1643,15.0
2020-11-17,San Bernardino,California,76685,1098.0
2020-11-17,San Diego,California,66382,933.0
2020-11-17,San Francisco,California,13850,156.0
2020-11-17,San Joaquin,California,24171,504.0
2020-11-17,San Luis Obispo,California,5321,34.0
2020-11-17,San Mateo,California,12684,168.0
2020-11-17,Santa Barbara,California,10612,133.0
2020-11-17,Santa Clara,California,29023,448.0
2020-11-17,Santa Cruz,California,3557,26.0
2020-11-17,Shasta,California,3483,36.0
2020-11-17,Sierra,California,11,0.0
2020-11-17,Siskiyou,California,429,1.0
2020-11-17,Solano,California,9093,80.0
2020-11-17,Sonoma,California,11133,150.0
2020-11-17,Stanislaus,California,20610,413.0
2020-11-17,Sutter,California,2456,13.0
2020-11-17,Tehama,California,1261,19.0
2020-11-17,Trinity,California,68,0.0
2020-11-17,Tulare,California,19320,301.0
2020-11-17,Tuolumne,California,615,8.0
2020-11-17,Ventura,California,16691,173.0
2020-11-17,Yolo,California,3892,70.0
2020-11-17,Yuba,California,1643,10.0
2020-11-18,Alameda,California,26676,494.0
2020-11-18,Alpine,California,12,0.0
2020-11-18,Amador,California,422,16.0
2020-11-18,Butte,California,3536,58.0
2020-11-18,Calaveras,California,405,21.0
2020-11-18,Colusa,California,618,6.0
2020-11-18,Contra Costa,California,21758,255.0
2020-11-18,Del Norte,California,235,1.0
2020-11-18,El Dorado,California,1758,4.0
2020-11-18,Fresno,California,34858,463.0
2020-11-18,Glenn,California,795,6.0
2020-11-18,Humboldt,California,699,9.0
2020-11-18,Imperial,California,14431,352.0
2020-11-18,Inyo,California,263,16.0
2020-11-18,Kern,California,37323,437.0
2020-11-18,Kings,California,9708,87.0
2020-11-18,Lake,California,792,18.0
2020-11-18,Lassen,California,1214,2.0
2020-11-18,Los Angeles,California,348420,7335.0
2020-11-18,Madera,California,5602,79.0
2020-11-18,Marin,California,7467,128.0
2020-11-18,Mariposa,California,93,2.0
2020-11-18,Mendocino,California,1318,22.0
2020-11-18,Merced,California,10749,175.0
2020-11-18,Modoc,California,98,0.0
2020-11-18,Mono,California,493,2.0
2020-11-18,Monterey,California,13280,111.0
2020-11-18,Napa,California,2591,17.0
2020-11-18,Nevada,California,934,9.0
2020-11-18,Orange,California,68816,1528.0
2020-11-18,Placer,California,5543,65.0
2020-11-18,Plumas,California,142,0.0
2020-11-18,Riverside,California,77636,1383.0
2020-11-18,Sacramento,California,31851,536.0
2020-11-18,San Benito,California,1652,15.0
2020-11-18,San Bernardino,California,78298,1118.0
2020-11-18,San Diego,California,67304,945.0
2020-11-18,San Francisco,California,13955,156.0
2020-11-18,San Joaquin,California,24335,505.0
2020-11-18,San Luis Obispo,California,5400,34.0
2020-11-18,San Mateo,California,12780,168.0
2020-11-18,Santa Barbara,California,10702,133.0
2020-11-18,Santa Clara,California,29297,454.0
2020-11-18,Santa Cruz,California,3628,27.0
2020-11-18,Shasta,California,3483,36.0
2020-11-18,Sierra,California,11,0.0
2020-11-18,Siskiyou,California,436,1.0
2020-11-18,Solano,California,9166,80.0
2020-11-18,Sonoma,California,11169,150.0
2020-11-18,Stanislaus,California,20776,413.0
2020-11-18,Sutter,California,2521,13.0
2020-11-18,Tehama,California,1290,19.0
2020-11-18,Trinity,California,84,0.0
2020-11-18,Tulare,California,19461,301.0
2020-11-18,Tuolumne,California,648,8.0
2020-11-18,Ventura,California,17014,173.0
2020-11-18,Yolo,California,3933,71.0
2020-11-18,Yuba,California,1665,10.0
2020-11-19,Alameda,California,26948,495.0
2020-11-19,Alpine,California,16,0.0
2020-11-19,Amador,California,429,16.0
2020-11-19,Butte,California,3580,58.0
2020-11-19,Calaveras,California,409,21.0
2020-11-19,Colusa,California,623,6.0
2020-11-19,Contra Costa,California,21959,256.0
2020-11-19,Del Norte,California,240,1.0
2020-11-19,El Dorado,California,1799,4.0
2020-11-19,Fresno,California,34997,463.0
2020-11-19,Glenn,California,803,6.0
2020-11-19,Humboldt,California,711,9.0
2020-11-19,Imperial,California,14644,352.0
2020-11-19,Inyo,California,262,16.0
2020-11-19,Kern,California,37632,437.0
2020-11-19,Kings,California,9775,86.0
2020-11-19,Lake,California,802,18.0
2020-11-19,Lassen,California,1242,2.0
2020-11-19,Los Angeles,California,353316,7363.0
2020-11-19,Madera,California,5624,79.0
2020-11-19,Marin,California,7489,128.0
2020-11-19,Mariposa,California,93,2.0
2020-11-19,Mendocino,California,1368,22.0
2020-11-19,Merced,California,10884,175.0
2020-11-19,Modoc,California,108,0.0
2020-11-19,Mono,California,494,3.0
2020-11-19,Monterey,California,13410,111.0
2020-11-19,Napa,California,2624,17.0
2020-11-19,Nevada,California,948,9.0
2020-11-19,Orange,California,69413,1537.0
2020-11-19,Placer,California,5642,66.0
2020-11-19,Plumas,California,143,0.0
2020-11-19,Riverside,California,78009,1396.0
2020-11-19,Sacramento,California,32410,544.0
2020-11-19,San Benito,California,1676,15.0
2020-11-19,San Bernardino,California,80318,1124.0
2020-11-19,San Diego,California,68203,952.0
2020-11-19,San Francisco,California,14060,156.0
2020-11-19,San Joaquin,California,24450,505.0
2020-11-19,San Luis Obispo,California,5486,35.0
2020-11-19,San Mateo,California,12878,168.0
2020-11-19,Santa Barbara,California,10768,133.0
2020-11-19,Santa Clara,California,29631,460.0
2020-11-19,Santa Cruz,California,3685,27.0
2020-11-19,Shasta,California,3570,37.0
2020-11-19,Sierra,California,11,0.0
2020-11-19,Siskiyou,California,466,1.0
2020-11-19,Solano,California,9296,80.0
2020-11-19,Sonoma,California,11316,150.0
2020-11-19,Stanislaus,California,20926,415.0
2020-11-19,Sutter,California,2601,13.0
2020-11-19,Tehama,California,1338,19.0
2020-11-19,Trinity,California,96,0.0
2020-11-19,Tulare,California,19553,303.0
2020-11-19,Tuolumne,California,675,8.0
2020-11-19,Ventura,California,17169,174.0
2020-11-19,Yolo,California,3981,72.0
2020-11-19,Yuba,California,1706,10.0
2020-11-20,Alameda,California,27244,499.0
2020-11-20,Alpine,California,20,0.0
2020-11-20,Amador,California,435,16.0
2020-11-20,Butte,California,3624,59.0
2020-11-20,Calaveras,California,422,21.0
2020-11-20,Colusa,California,639,6.0
2020-11-20,Contra Costa,California,22191,257.0
2020-11-20,Del Norte,California,251,1.0
2020-11-20,El Dorado,California,1825,4.0
2020-11-20,Fresno,California,35711,471.0
2020-11-20,Glenn,California,806,6.0
2020-11-20,Humboldt,California,730,9.0
2020-11-20,Imperial,California,14720,352.0
2020-11-20,Inyo,California,262,16.0
2020-11-20,Kern,California,37982,440.0
2020-11-20,Kings,California,9922,86.0
2020-11-20,Lake,California,809,18.0
2020-11-20,Lassen,California,1355,2.0
2020-11-20,Los Angeles,California,357541,7396.0
2020-11-20,Madera,California,5714,80.0
2020-11-20,Marin,California,7506,128.0
2020-11-20,Mariposa,California,94,2.0
2020-11-20,Mendocino,California,1385,22.0
2020-11-20,Merced,California,10986,176.0
2020-11-20,Modoc,California,108,0.0
2020-11-20,Mono,California,499,3.0
2020-11-20,Monterey,California,13524,113.0
2020-11-20,Napa,California,2696,17.0
2020-11-20,Nevada,California,1015,9.0
2020-11-20,Orange,California,70593,1540.0
2020-11-20,Placer,California,5687,67.0
2020-11-20,Plumas,California,158,0.0
2020-11-20,Riverside,California,78535,1400.0
2020-11-20,Sacramento,California,32864,546.0
2020-11-20,San Benito,California,1694,15.0
2020-11-20,San Bernardino,California,81328,1125.0
2020-11-20,San Diego,California,69294,960.0
2020-11-20,San Francisco,California,14254,156.0
2020-11-20,San Joaquin,California,24649,504.0
2020-11-20,San Luis Obispo,California,5607,35.0
2020-11-20,San Mateo,California,12988,169.0
2020-11-20,Santa Barbara,California,10839,133.0
2020-11-20,Santa Clara,California,30025,464.0
2020-11-20,Santa Cruz,California,3819,27.0
2020-11-20,Shasta,California,3897,42.0
2020-11-20,Sierra,California,11,0.0
2020-11-20,Siskiyou,California,495,1.0
2020-11-20,Solano,California,9354,80.0
2020-11-20,Sonoma,California,11363,155.0
2020-11-20,Stanislaus,California,21110,416.0
2020-11-20,Sutter,California,2638,13.0
2020-11-20,Tehama,California,1373,23.0
2020-11-20,Trinity,California,98,0.0
2020-11-20,Tulare,California,19673,303.0
2020-11-20,Tuolumne,California,708,8.0
2020-11-20,Ventura,California,17575,174.0
2020-11-20,Yolo,California,4050,74.0
2020-11-20,Yuba,California,1732,10.0
2020-11-21,Alameda,California,27456,499.0
2020-11-21,Alpine,California,20,0.0
2020-11-21,Amador,California,445,16.0
2020-11-21,Butte,California,3624,59.0
2020-11-21,Calaveras,California,424,21.0
2020-11-21,Colusa,California,639,6.0
2020-11-21,Contra Costa,California,22412,258.0
2020-11-21,Del Norte,California,273,1.0
2020-11-21,El Dorado,California,1868,4.0
2020-11-21,Fresno,California,35711,471.0
2020-11-21,Glenn,California,826,6.0
2020-11-21,Humboldt,California,730,9.0
2020-11-21,Imperial,California,14864,352.0
2020-11-21,Inyo,California,262,16.0
2020-11-21,Kern,California,38316,445.0
2020-11-21,Kings,California,10038,86.0
2020-11-21,Lake,California,820,18.0
2020-11-21,Lassen,California,1480,2.0
2020-11-21,Los Angeles,California,361962,7429.0
2020-11-21,Madera,California,5714,80.0
2020-11-21,Marin,California,7518,128.0
2020-11-21,Mariposa,California,101,2.0
2020-11-21,Mendocino,California,1389,22.0
2020-11-21,Merced,California,10986,176.0
2020-11-21,Modoc,California,108,0.0
2020-11-21,Mono,California,499,3.0
2020-11-21,Monterey,California,13738,113.0
2020-11-21,Napa,California,2719,17.0
2020-11-21,Nevada,California,1015,9.0
2020-11-21,Orange,California,71402,1551.0
2020-11-21,Placer,California,5687,67.0
2020-11-21,Plumas,California,163,0.0
2020-11-21,Riverside,California,79613,1400.0
2020-11-21,Sacramento,California,32864,546.0
2020-11-21,San Benito,California,1711,15.0
2020-11-21,San Bernardino,California,84201,1127.0
2020-11-21,San Diego,California,70772,966.0
2020-11-21,San Francisco,California,14330,158.0
2020-11-21,San Joaquin,California,24649,503.0
2020-11-21,San Luis Obispo,California,5607,35.0
2020-11-21,San Mateo,California,13203,169.0
2020-11-21,Santa Barbara,California,10839,133.0
2020-11-21,Santa Clara,California,30411,464.0
2020-11-21,Santa Cruz,California,3819,27.0
2020-11-21,Shasta,California,3897,42.0
2020-11-21,Sierra,California,12,0.0
2020-11-21,Siskiyou,California,495,1.0
2020-11-21,Solano,California,9354,80.0
2020-11-21,Sonoma,California,11428,155.0
2020-11-21,Stanislaus,California,21311,416.0
2020-11-21,Sutter,California,2638,13.0
2020-11-21,Tehama,California,1410,23.0
2020-11-21,Trinity,California,103,0.0
2020-11-21,Tulare,California,19673,303.0
2020-11-21,Tuolumne,California,708,8.0
2020-11-21,Ventura,California,17741,174.0
2020-11-21,Yolo,California,4139,75.0
2020-11-21,Yuba,California,1732,10.0
2020-11-22,Alameda,California,27506,499.0
2020-11-22,Alpine,California,41,0.0
2020-11-22,Amador,California,449,16.0
2020-11-22,Butte,California,3664,59.0
2020-11-22,Calaveras,California,434,21.0
2020-11-22,Colusa,California,642,6.0
2020-11-22,Contra Costa,California,22482,258.0
2020-11-22,Del Norte,California,273,1.0
2020-11-22,El Dorado,California,1900,4.0
2020-11-22,Fresno,California,35973,471.0
2020-11-22,Glenn,California,829,6.0
2020-11-22,Humboldt,California,730,9.0
2020-11-22,Imperial,California,15053,352.0
2020-11-22,Inyo,California,283,16.0
2020-11-22,Kern,California,38519,445.0
2020-11-22,Kings,California,10115,86.0
2020-11-22,Lake,California,832,18.0
2020-11-22,Lassen,California,1480,2.0
2020-11-22,Los Angeles,California,364613,7438.0
2020-11-22,Madera,California,5714,80.0
2020-11-22,Marin,California,7560,128.0
2020-11-22,Mariposa,California,104,2.0
2020-11-22,Mendocino,California,1424,22.0
2020-11-22,Merced,California,10986,176.0
2020-11-22,Modoc,California,108,0.0
2020-11-22,Mono,California,499,3.0
2020-11-22,Monterey,California,13886,114.0
2020-11-22,Napa,California,2758,17.0
2020-11-22,Nevada,California,1018,9.0
2020-11-22,Orange,California,71955,1554.0
2020-11-22,Placer,California,5778,67.0
2020-11-22,Plumas,California,172,0.0
2020-11-22,Riverside,California,80676,1400.0
2020-11-22,Sacramento,California,33132,546.0
2020-11-22,San Benito,California,1741,15.0
2020-11-22,San Bernardino,California,84531,1129.0
2020-11-22,San Diego,California,71711,968.0
2020-11-22,San Francisco,California,14448,158.0
2020-11-22,San Joaquin,California,24649,503.0
2020-11-22,San Luis Obispo,California,5618,35.0
2020-11-22,San Mateo,California,13203,169.0
2020-11-22,Santa Barbara,California,10922,133.0
2020-11-22,Santa Clara,California,30676,464.0
2020-11-22,Santa Cruz,California,3898,27.0
2020-11-22,Shasta,California,4095,42.0
2020-11-22,Sierra,California,13,0.0
2020-11-22,Siskiyou,California,495,1.0
2020-11-22,Solano,California,9354,80.0
2020-11-22,Sonoma,California,11486,155.0
2020-11-22,Stanislaus,California,21554,416.0
2020-11-22,Sutter,California,2638,13.0
2020-11-22,Tehama,California,1435,23.0
2020-11-22,Trinity,California,111,0.0
2020-11-22,Tulare,California,19752,303.0
2020-11-22,Tuolumne,California,784,8.0
2020-11-22,Ventura,California,18040,174.0
2020-11-22,Yolo,California,4199,75.0
2020-11-22,Yuba,California,1732,10.0
2020-11-23,Alameda,California,27643,499.0
2020-11-23,Alpine,California,41,0.0
2020-11-23,Amador,California,449,16.0
2020-11-23,Butte,California,3762,59.0
2020-11-23,Calaveras,California,434,21.0
2020-11-23,Colusa,California,663,6.0
2020-11-23,Contra Costa,California,22747,258.0
2020-11-23,Del Norte,California,273,1.0
2020-11-23,El Dorado,California,1917,4.0
2020-11-23,Fresno,California,36315,471.0
2020-11-23,Glenn,California,832,6.0
2020-11-23,Humboldt,California,784,9.0
2020-11-23,Imperial,California,15257,354.0
2020-11-23,Inyo,California,279,16.0
2020-11-23,Kern,California,39437,445.0
2020-11-23,Kings,California,10259,87.0
2020-11-23,Lake,California,834,18.0
2020-11-23,Lassen,California,1715,2.0
2020-11-23,Los Angeles,California,370729,7446.0
2020-11-23,Madera,California,5885,80.0
2020-11-23,Marin,California,7596,128.0
2020-11-23,Mariposa,California,112,2.0
2020-11-23,Mendocino,California,1441,22.0
2020-11-23,Merced,California,11388,179.0
2020-11-23,Modoc,California,118,0.0
2020-11-23,Mono,California,507,3.0
2020-11-23,Monterey,California,13913,115.0
2020-11-23,Napa,California,2788,17.0
2020-11-23,Nevada,California,1131,9.0
2020-11-23,Orange,California,73378,1554.0
2020-11-23,Placer,California,6071,67.0
2020-11-23,Plumas,California,172,0.0
2020-11-23,Riverside,California,81565,1413.0
2020-11-23,Sacramento,California,34185,550.0
2020-11-23,San Benito,California,1746,15.0
2020-11-23,San Bernardino,California,85176,1129.0
2020-11-23,San Diego,California,72878,968.0
2020-11-23,San Francisco,California,14545,158.0
2020-11-23,San Joaquin,California,24804,504.0
2020-11-23,San Luis Obispo,California,5811,35.0
2020-11-23,San Mateo,California,13334,169.0
2020-11-23,Santa Barbara,California,11067,133.0
2020-11-23,Santa Clara,California,31103,465.0
2020-11-23,Santa Cruz,California,3987,28.0
2020-11-23,Shasta,California,4100,42.0
2020-11-23,Sierra,California,13,0.0
2020-11-23,Siskiyou,California,565,2.0
2020-11-23,Solano,California,9750,81.0
2020-11-23,Sonoma,California,11608,155.0
2020-11-23,Stanislaus,California,21875,418.0
2020-11-23,Sutter,California,2948,14.0
2020-11-23,Tehama,California,1457,23.0
2020-11-23,Trinity,California,115,0.0
2020-11-23,Tulare,California,19882,304.0
2020-11-23,Tuolumne,California,806,8.0
2020-11-23,Ventura,California,18185,175.0
2020-11-23,Yolo,California,4257,75.0
2020-11-23,Yuba,California,1866,10.0
2020-11-24,Alameda,California,27878,499.0
2020-11-24,Alpine,California,41,0.0
2020-11-24,Amador,California,456,16.0
2020-11-24,Butte,California,3812,59.0
2020-11-24,Calaveras,California,450,22.0
2020-11-24,Colusa,California,680,6.0
2020-11-24,Contra Costa,California,23146,258.0
2020-11-24,Del Norte,California,296,1.0
2020-11-24,El Dorado,California,2005,4.0
2020-11-24,Fresno,California,37063,477.0
2020-11-24,Glenn,California,853,7.0
2020-11-24,Humboldt,California,801,9.0
2020-11-24,Imperial,California,15568,354.0
2020-11-24,Inyo,California,279,16.0
2020-11-24,Kern,California,39721,447.0
2020-11-24,Kings,California,10359,87.0
2020-11-24,Lake,California,840,19.0
2020-11-24,Lassen,California,1715,2.0
2020-11-24,Los Angeles,California,374231,7497.0
2020-11-24,Madera,California,5938,83.0
2020-11-24,Marin,California,7622,128.0
2020-11-24,Mariposa,California,120,2.0
2020-11-24,Mendocino,California,1468,22.0
2020-11-24,Merced,California,11460,179.0
2020-11-24,Modoc,California,118,0.0
2020-11-24,Mono,California,509,3.0
2020-11-24,Monterey,California,14265,116.0
2020-11-24,Napa,California,2885,17.0
2020-11-24,Nevada,California,1163,9.0
2020-11-24,Orange,California,74218,1556.0
2020-11-24,Placer,California,6148,68.0
2020-11-24,Plumas,California,172,0.0
2020-11-24,Riverside,California,82175,1417.0
2020-11-24,Sacramento,California,35142,557.0
2020-11-24,San Benito,California,1767,16.0
2020-11-24,San Bernardino,California,87542,1129.0
2020-11-24,San Diego,California,74424,984.0
2020-11-24,San Francisco,California,14665,158.0
2020-11-24,San Joaquin,California,25237,504.0
2020-11-24,San Luis Obispo,California,5885,35.0
2020-11-24,San Mateo,California,13561,170.0
2020-11-24,Santa Barbara,California,11166,135.0
2020-11-24,Santa Clara,California,31603,468.0
2020-11-24,Santa Cruz,California,4092,28.0
2020-11-24,Shasta,California,4470,43.0
2020-11-24,Sierra,California,15,0.0
2020-11-24,Siskiyou,California,582,2.0
2020-11-24,Solano,California,9929,81.0
2020-11-24,Sonoma,California,11608,155.0
2020-11-24,Stanislaus,California,22169,420.0
2020-11-24,Sutter,California,3057,15.0
2020-11-24,Tehama,California,1526,23.0
2020-11-24,Trinity,California,121,0.0
2020-11-24,Tulare,California,20352,305.0
2020-11-24,Tuolumne,California,873,8.0
2020-11-24,Ventura,California,18480,175.0
2020-11-24,Yolo,California,4363,74.0
2020-11-24,Yuba,California,1948,10.0
2020-11-25,Alameda,California,28246,502.0
2020-11-25,Alpine,California,41,0.0
2020-11-25,Amador,California,469,16.0
2020-11-25,Butte,California,3853,59.0
2020-11-25,Calaveras,California,466,22.0
2020-11-25,Colusa,California,694,6.0
2020-11-25,Contra Costa,California,23381,260.0
2020-11-25,Del Norte,California,313,1.0
2020-11-25,El Dorado,California,2005,4.0
2020-11-25,Fresno,California,37063,477.0
2020-11-25,Glenn,California,883,7.0
2020-11-25,Humboldt,California,819,9.0
2020-11-25,Imperial,California,15725,355.0
2020-11-25,Inyo,California,282,16.0
2020-11-25,Kern,California,39990,448.0
2020-11-25,Kings,California,10440,87.0
2020-11-25,Lake,California,872,19.0
2020-11-25,Lassen,California,1773,2.0
2020-11-25,Los Angeles,California,378421,7543.0
2020-11-25,Madera,California,6047,85.0
2020-11-25,Marin,California,7629,129.0
2020-11-25,Mariposa,California,124,2.0
2020-11-25,Mendocino,California,1485,22.0
2020-11-25,Merced,California,11537,179.0
2020-11-25,Modoc,California,118,0.0
2020-11-25,Mono,California,522,3.0
2020-11-25,Monterey,California,14369,116.0
2020-11-25,Napa,California,2932,17.0
2020-11-25,Nevada,California,1183,9.0
2020-11-25,Orange,California,75424,1559.0
2020-11-25,Placer,California,6224,68.0
2020-11-25,Plumas,California,180,0.0
2020-11-25,Riverside,California,83685,1434.0
2020-11-25,Sacramento,California,35738,566.0
2020-11-25,San Benito,California,1784,16.0
2020-11-25,San Bernardino,California,88453,1129.0
2020-11-25,San Diego,California,75368,988.0
2020-11-25,San Francisco,California,14877,160.0
2020-11-25,San Joaquin,California,25675,504.0
2020-11-25,San Luis Obispo,California,5956,35.0
2020-11-25,San Mateo,California,13707,170.0
2020-11-25,Santa Barbara,California,11205,135.0
2020-11-25,Santa Clara,California,32049,471.0
2020-11-25,Santa Cruz,California,4198,28.0
2020-11-25,Shasta,California,4601,47.0
2020-11-25,Sierra,California,15,0.0
2020-11-25,Siskiyou,California,624,2.0
2020-11-25,Solano,California,10041,81.0
2020-11-25,Sonoma,California,11846,157.0
2020-11-25,Stanislaus,California,22453,422.0
2020-11-25,Sutter,California,3144,15.0
2020-11-25,Tehama,California,1565,25.0
2020-11-25,Trinity,California,130,0.0
2020-11-25,Tulare,California,20550,308.0
2020-11-25,Tuolumne,California,908,8.0
2020-11-25,Ventura,California,18637,175.0
2020-11-25,Yolo,California,4476,74.0
2020-11-25,Yuba,California,1981,10.0
2020-11-26,Alameda,California,28399,502.0
2020-11-26,Alpine,California,41,0.0
2020-11-26,Amador,California,483,16.0
2020-11-26,Butte,California,3853,59.0
2020-11-26,Calaveras,California,475,22.0
2020-11-26,Colusa,California,694,6.0
2020-11-26,Contra Costa,California,23571,261.0
2020-11-26,Del Norte,California,313,1.0
2020-11-26,El Dorado,California,2154,4.0
2020-11-26,Fresno,California,37349,477.0
2020-11-26,Glenn,California,891,8.0
2020-11-26,Humboldt,California,819,9.0
2020-11-26,Imperial,California,15725,355.0
2020-11-26,Inyo,California,289,16.0
2020-11-26,Kern,California,40337,448.0
2020-11-26,Kings,California,10496,87.0
2020-11-26,Lake,California,878,19.0
2020-11-26,Lassen,California,1773,2.0
2020-11-26,Los Angeles,California,383373,7580.0
2020-11-26,Madera,California,6047,85.0
2020-11-26,Marin,California,7670,129.0
2020-11-26,Mariposa,California,126,2.0
2020-11-26,Mendocino,California,1485,22.0
2020-11-26,Merced,California,11537,179.0
2020-11-26,Modoc,California,118,0.0
2020-11-26,Mono,California,525,3.0
2020-11-26,Monterey,California,14695,116.0
2020-11-26,Napa,California,2946,17.0
2020-11-26,Nevada,California,1183,9.0
2020-11-26,Orange,California,75424,1559.0
2020-11-26,Placer,California,6224,68.0
2020-11-26,Plumas,California,183,0.0
2020-11-26,Riverside,California,85077,1434.0
2020-11-26,Sacramento,California,35738,566.0
2020-11-26,San Benito,California,1813,16.0
2020-11-26,San Bernardino,California,88469,1129.0
2020-11-26,San Diego,California,75370,988.0
2020-11-26,San Francisco,California,15056,160.0
2020-11-26,San Joaquin,California,25675,502.0
2020-11-26,San Luis Obispo,California,5956,35.0
2020-11-26,San Mateo,California,13707,170.0
2020-11-26,Santa Barbara,California,11205,135.0
2020-11-26,Santa Clara,California,32454,477.0
2020-11-26,Santa Cruz,California,4202,28.0
2020-11-26,Shasta,California,4601,47.0
2020-11-26,Sierra,California,15,0.0
2020-11-26,Siskiyou,California,624,2.0
2020-11-26,Solano,California,10041,81.0
2020-11-26,Sonoma,California,11846,157.0
2020-11-26,Stanislaus,California,22453,422.0
2020-11-26,Sutter,California,3144,15.0
2020-11-26,Tehama,California,1587,25.0
2020-11-26,Trinity,California,136,0.0
2020-11-26,Tulare,California,20550,308.0
2020-11-26,Tuolumne,California,908,8.0
2020-11-26,Ventura,California,18914,175.0
2020-11-26,Yolo,California,4561,74.0
2020-11-26,Yuba,California,1981,10.0
2020-11-27,Alameda,California,28878,505.0
2020-11-27,Alpine,California,41,0.0
2020-11-27,Amador,California,487,16.0
2020-11-27,Butte,California,3894,59.0
2020-11-27,Calaveras,California,478,22.0
2020-11-27,Colusa,California,694,6.0
2020-11-27,Contra Costa,California,23571,261.0
2020-11-27,Del Norte,California,313,1.0
2020-11-27,El Dorado,California,2217,4.0
2020-11-27,Fresno,California,37947,481.0
2020-11-27,Glenn,California,892,8.0
2020-11-27,Humboldt,California,850,9.0
2020-11-27,Imperial,California,15862,355.0
2020-11-27,Inyo,California,289,16.0
2020-11-27,Kern,California,40632,448.0
2020-11-27,Kings,California,10687,87.0
2020-11-27,Lake,California,890,19.0
2020-11-27,Lassen,California,1773,2.0
2020-11-27,Los Angeles,California,387793,7604.0
2020-11-27,Madera,California,6047,85.0
2020-11-27,Marin,California,7702,129.0
2020-11-27,Mariposa,California,128,2.0
2020-11-27,Mendocino,California,1559,23.0
2020-11-27,Merced,California,11537,179.0
2020-11-27,Modoc,California,118,0.0
2020-11-27,Mono,California,542,3.0
2020-11-27,Monterey,California,14750,116.0
2020-11-27,Napa,California,2989,17.0
2020-11-27,Nevada,California,1184,9.0
2020-11-27,Orange,California,77380,1577.0
2020-11-27,Placer,California,6354,68.0
2020-11-27,Plumas,California,188,0.0
2020-11-27,Riverside,California,85774,1437.0
2020-11-27,Sacramento,California,36629,576.0
2020-11-27,San Benito,California,1837,16.0
2020-11-27,San Bernardino,California,90222,1129.0
2020-11-27,San Diego,California,78222,996.0
2020-11-27,San Francisco,California,15159,160.0
2020-11-27,San Joaquin,California,25738,502.0
2020-11-27,San Luis Obispo,California,6129,36.0
2020-11-27,San Mateo,California,13715,170.0
2020-11-27,Santa Barbara,California,11277,135.0
2020-11-27,Santa Clara,California,32985,477.0
2020-11-27,Santa Cruz,California,4269,28.0
2020-11-27,Shasta,California,4718,47.0
