date,county,state,cases,deaths
2021-07-06,San Bernardino,California,300045,5037.0
2021-07-06,San Diego,California,298266,3782.0
2021-07-06,San Francisco,California,37240,558.0
2021-07-06,San Joaquin,California,74900,1444.0
2021-07-06,San Luis Obispo,California,21518,261.0
2021-07-06,San Mateo,California,42876,581.0
2021-07-06,Santa Barbara,California,34692,460.0
2021-07-06,Santa Clara,California,119623,2091.0
2021-07-06,Santa Cruz,California,16306,208.0
2021-07-06,Shasta,California,12615,238.0
2021-07-06,Sierra,California,60,0.0
2021-07-06,Siskiyou,California,2415,39.0
2021-07-06,Solano,California,34049,268.0
2021-07-06,Sonoma,California,31160,318.0
2021-07-06,Stanislaus,California,63864,1077.0
2021-07-06,Sutter,California,9748,114.0
2021-07-06,Tehama,California,5125,63.0
2021-07-06,Trinity,California,342,3.0
2021-07-06,Tulare,California,49896,853.0
2021-07-06,Tuolumne,California,4256,71.0
2021-07-06,Unknown,California,34343,0.0
2021-07-06,Ventura,California,81947,1033.0
2021-07-06,Yolo,California,14225,213.0
2021-07-06,Yuba,California,6576,51.0
2021-07-07,Alameda,California,90697,1268.0
2021-07-07,Alpine,California,89,0.0
2021-07-07,Amador,California,3767,47.0
2021-07-07,Butte,California,12744,201.0
2021-07-07,Calaveras,California,2220,56.0
2021-07-07,Colusa,California,2298,18.0
2021-07-07,Contra Costa,California,71694,820.0
2021-07-07,Del Norte,California,1490,8.0
2021-07-07,El Dorado,California,10484,117.0
2021-07-07,Fresno,California,102616,1727.0
2021-07-07,Glenn,California,2977,27.0
2021-07-07,Humboldt,California,4614,51.0
2021-07-07,Imperial,California,28693,738.0
2021-07-07,Inyo,California,1441,38.0
2021-07-07,Kern,California,111273,1409.0
2021-07-07,Kings,California,23134,247.0
2021-07-07,Lake,California,3659,63.0
2021-07-07,Lassen,California,5828,26.0
2021-07-07,Los Angeles,California,1254202,24525.0
2021-07-07,Madera,California,16730,245.0
2021-07-07,Marin,California,14181,233.0
2021-07-07,Mariposa,California,468,7.0
2021-07-07,Mendocino,California,4412,50.0
2021-07-07,Merced,California,32444,482.0
2021-07-07,Modoc,California,570,6.0
2021-07-07,Mono,California,1299,4.0
2021-07-07,Monterey,California,43974,497.0
2021-07-07,Napa,California,10082,81.0
2021-07-07,Nevada,California,4988,75.0
2021-07-07,Orange,California,274132,5129.0
2021-07-07,Placer,California,23876,302.0
2021-07-07,Plumas,California,743,6.0
2021-07-07,Riverside,California,303062,4648.0
2021-07-07,Sacramento,California,109392,1748.0
2021-07-07,San Benito,California,6137,63.0
2021-07-07,San Bernardino,California,300218,5056.0
2021-07-07,San Diego,California,298844,3782.0
2021-07-07,San Francisco,California,37254,558.0
2021-07-07,San Joaquin,California,75133,1442.0
2021-07-07,San Luis Obispo,California,21518,261.0
2021-07-07,San Mateo,California,42895,581.0
2021-07-07,Santa Barbara,California,34703,460.0
2021-07-07,Santa Clara,California,119678,2096.0
2021-07-07,Santa Cruz,California,16306,207.0
2021-07-07,Shasta,California,12615,238.0
2021-07-07,Sierra,California,60,0.0
2021-07-07,Siskiyou,California,2423,40.0
2021-07-07,Solano,California,34154,268.0
2021-07-07,Sonoma,California,31160,318.0
2021-07-07,Stanislaus,California,63894,1077.0
2021-07-07,Sutter,California,9756,114.0
2021-07-07,Tehama,California,5126,63.0
2021-07-07,Trinity,California,342,3.0
2021-07-07,Tulare,California,49915,853.0
2021-07-07,Tuolumne,California,4258,72.0
2021-07-07,Unknown,California,32022,0.0
2021-07-07,Ventura,California,81972,1033.0
2021-07-07,Yolo,California,14227,213.0
2021-07-07,Yuba,California,6577,51.0
2021-07-08,Alameda,California,92147,1267.0
2021-07-08,Alpine,California,89,0.0
2021-07-08,Amador,California,3804,47.0
2021-07-08,Butte,California,14730,202.0
2021-07-08,Calaveras,California,2228,57.0
2021-07-08,Colusa,California,2303,18.0
2021-07-08,Contra Costa,California,72733,821.0
2021-07-08,Del Norte,California,1495,8.0
2021-07-08,El Dorado,California,11314,117.0
2021-07-08,Fresno,California,111906,1729.0
2021-07-08,Glenn,California,3032,27.0
2021-07-08,Humboldt,California,4703,51.0
2021-07-08,Imperial,California,31648,739.0
2021-07-08,Inyo,California,1441,38.0
2021-07-08,Kern,California,111273,1409.0
2021-07-08,Kings,California,24307,248.0
2021-07-08,Lake,California,3674,63.0
2021-07-08,Lassen,California,5829,26.0
2021-07-08,Los Angeles,California,1256034,24531.0
2021-07-08,Madera,California,17712,245.0
2021-07-08,Marin,California,14453,233.0
2021-07-08,Mariposa,California,468,7.0
2021-07-08,Mendocino,California,4412,50.0
2021-07-08,Merced,California,32466,482.0
2021-07-08,Modoc,California,570,6.0
2021-07-08,Mono,California,1299,4.0
2021-07-08,Monterey,California,45190,502.0
2021-07-08,Napa,California,10107,81.0
2021-07-08,Nevada,California,5199,75.0
2021-07-08,Orange,California,274132,5132.0
2021-07-08,Placer,California,25559,303.0
2021-07-08,Plumas,California,743,6.0
2021-07-08,Riverside,California,308403,4648.0
2021-07-08,Sacramento,California,110943,1750.0
2021-07-08,San Benito,California,6257,63.0
2021-07-08,San Bernardino,California,304090,5087.0
2021-07-08,San Diego,California,298943,3782.0
2021-07-08,San Francisco,California,38717,558.0
2021-07-08,San Joaquin,California,77964,1442.0
2021-07-08,San Luis Obispo,California,22160,261.0
2021-07-08,San Mateo,California,43403,581.0
2021-07-08,Santa Barbara,California,35954,460.0
2021-07-08,Santa Clara,California,120087,2095.0
2021-07-08,Santa Cruz,California,17159,207.0
2021-07-08,Shasta,California,14463,238.0
2021-07-08,Sierra,California,74,0.0
2021-07-08,Siskiyou,California,2433,40.0
2021-07-08,Solano,California,34255,268.0
2021-07-08,Sonoma,California,31553,319.0
2021-07-08,Stanislaus,California,63940,1077.0
2021-07-08,Sutter,California,9772,114.0
2021-07-08,Tehama,California,5774,63.0
2021-07-08,Trinity,California,400,3.0
2021-07-08,Tulare,California,59381,853.0
2021-07-08,Tuolumne,California,4306,72.0
2021-07-08,Ventura,California,84897,1036.0
2021-07-08,Yolo,California,14614,213.0
2021-07-08,Yuba,California,6586,51.0
2021-07-09,Alameda,California,92242,1267.0
2021-07-09,Alpine,California,89,0.0
2021-07-09,Amador,California,3807,47.0
2021-07-09,Butte,California,14744,202.0
2021-07-09,Calaveras,California,2230,58.0
2021-07-09,Colusa,California,2303,18.0
2021-07-09,Contra Costa,California,72801,821.0
2021-07-09,Del Norte,California,1502,8.0
2021-07-09,El Dorado,California,11328,117.0
2021-07-09,Fresno,California,111942,1730.0
2021-07-09,Glenn,California,3031,27.0
2021-07-09,Humboldt,California,4711,51.0
2021-07-09,Imperial,California,31676,740.0
2021-07-09,Inyo,California,1441,38.0
2021-07-09,Kern,California,111341,1409.0
2021-07-09,Kings,California,24312,248.0
2021-07-09,Lake,California,3681,63.0
2021-07-09,Lassen,California,5839,26.0
2021-07-09,Los Angeles,California,1256761,24542.0
2021-07-09,Madera,California,17723,246.0
2021-07-09,Marin,California,14464,233.0
2021-07-09,Mariposa,California,468,7.0
2021-07-09,Mendocino,California,4428,50.0
2021-07-09,Merced,California,32479,483.0
2021-07-09,Modoc,California,571,6.0
2021-07-09,Mono,California,1299,4.0
2021-07-09,Monterey,California,45208,507.0
2021-07-09,Napa,California,10106,81.0
2021-07-09,Nevada,California,5203,75.0
2021-07-09,Orange,California,274132,5135.0
2021-07-09,Placer,California,25574,303.0
2021-07-09,Plumas,California,742,6.0
2021-07-09,Riverside,California,308546,4648.0
2021-07-09,Sacramento,California,111080,1752.0
2021-07-09,San Benito,California,6261,63.0
2021-07-09,San Bernardino,California,304235,5117.0
2021-07-09,San Diego,California,299143,3783.0
2021-07-09,San Francisco,California,38771,559.0
2021-07-09,San Joaquin,California,78019,1442.0
2021-07-09,San Luis Obispo,California,22175,261.0
2021-07-09,San Mateo,California,43443,583.0
2021-07-09,Santa Barbara,California,35967,460.0
2021-07-09,Santa Clara,California,120167,2095.0
2021-07-09,Santa Cruz,California,17166,207.0
2021-07-09,Shasta,California,14473,238.0
2021-07-09,Sierra,California,75,0.0
2021-07-09,Siskiyou,California,2442,40.0
2021-07-09,Solano,California,34274,268.0
2021-07-09,Sonoma,California,31612,319.0
2021-07-09,Stanislaus,California,63973,1078.0
2021-07-09,Sutter,California,9781,114.0
2021-07-09,Tehama,California,5776,63.0
2021-07-09,Trinity,California,400,3.0
2021-07-09,Tulare,California,59396,853.0
2021-07-09,Tuolumne,California,4305,72.0
2021-07-09,Ventura,California,85002,1039.0
2021-07-09,Yolo,California,14628,213.0
2021-07-09,Yuba,California,6598,52.0
2021-07-10,Alameda,California,92242,1267.0
2021-07-10,Alpine,California,89,0.0
2021-07-10,Amador,California,3807,47.0
2021-07-10,Butte,California,14744,202.0
2021-07-10,Calaveras,California,2230,58.0
2021-07-10,Colusa,California,2303,18.0
2021-07-10,Contra Costa,California,72801,821.0
2021-07-10,Del Norte,California,1502,8.0
2021-07-10,El Dorado,California,11328,117.0
2021-07-10,Fresno,California,111942,1730.0
2021-07-10,Glenn,California,3031,27.0
2021-07-10,Humboldt,California,4711,51.0
2021-07-10,Imperial,California,31676,740.0
2021-07-10,Inyo,California,1441,38.0
2021-07-10,Kern,California,111341,1409.0
2021-07-10,Kings,California,24312,248.0
2021-07-10,Lake,California,3681,63.0
2021-07-10,Lassen,California,5843,26.0
2021-07-10,Los Angeles,California,1257185,24542.0
2021-07-10,Madera,California,17723,246.0
2021-07-10,Marin,California,14464,233.0
2021-07-10,Mariposa,California,468,7.0
2021-07-10,Mendocino,California,4429,50.0
2021-07-10,Merced,California,32479,483.0
2021-07-10,Modoc,California,571,6.0
2021-07-10,Mono,California,1299,4.0
2021-07-10,Monterey,California,45208,507.0
2021-07-10,Napa,California,10106,81.0
2021-07-10,Nevada,California,5203,75.0
2021-07-10,Orange,California,274132,5135.0
2021-07-10,Placer,California,25574,303.0
2021-07-10,Plumas,California,742,6.0
2021-07-10,Riverside,California,308546,4648.0
2021-07-10,Sacramento,California,111080,1752.0
2021-07-10,San Benito,California,6261,63.0
2021-07-10,San Bernardino,California,304235,5117.0
2021-07-10,San Diego,California,299143,3783.0
2021-07-10,San Francisco,California,38771,559.0
2021-07-10,San Joaquin,California,78019,1442.0
2021-07-10,San Luis Obispo,California,22175,261.0
2021-07-10,San Mateo,California,43443,583.0
2021-07-10,Santa Barbara,California,35967,460.0
2021-07-10,Santa Clara,California,120167,2095.0
2021-07-10,Santa Cruz,California,17166,207.0
2021-07-10,Shasta,California,14473,238.0
2021-07-10,Sierra,California,75,0.0
2021-07-10,Siskiyou,California,2442,40.0
2021-07-10,Solano,California,34274,268.0
2021-07-10,Sonoma,California,31612,323.0
2021-07-10,Stanislaus,California,63973,1078.0
2021-07-10,Sutter,California,9781,114.0
2021-07-10,Tehama,California,5776,63.0
2021-07-10,Trinity,California,400,3.0
2021-07-10,Tulare,California,59396,853.0
2021-07-10,Tuolumne,California,4305,72.0
2021-07-10,Ventura,California,85002,1039.0
2021-07-10,Yolo,California,14628,213.0
2021-07-10,Yuba,California,6598,52.0
2021-07-11,Alameda,California,92242,1270.0
2021-07-11,Alpine,California,89,0.0
2021-07-11,Amador,California,3807,47.0
2021-07-11,Butte,California,14744,202.0
2021-07-11,Calaveras,California,2230,58.0
2021-07-11,Colusa,California,2303,18.0
2021-07-11,Contra Costa,California,72801,821.0
2021-07-11,Del Norte,California,1502,8.0
2021-07-11,El Dorado,California,11328,117.0
2021-07-11,Fresno,California,111942,1730.0
2021-07-11,Glenn,California,3031,27.0
2021-07-11,Humboldt,California,4711,51.0
2021-07-11,Imperial,California,31676,740.0
2021-07-11,Inyo,California,1441,38.0
2021-07-11,Kern,California,111341,1409.0
2021-07-11,Kings,California,24312,248.0
2021-07-11,Lake,California,3681,63.0
2021-07-11,Lassen,California,5843,26.0
2021-07-11,Los Angeles,California,1258298,24542.0
2021-07-11,Madera,California,17723,246.0
2021-07-11,Marin,California,14464,233.0
2021-07-11,Mariposa,California,468,7.0
2021-07-11,Mendocino,California,4429,50.0
2021-07-11,Merced,California,32479,483.0
2021-07-11,Modoc,California,571,6.0
2021-07-11,Mono,California,1299,4.0
2021-07-11,Monterey,California,45208,507.0
2021-07-11,Napa,California,10106,81.0
2021-07-11,Nevada,California,5203,75.0
2021-07-11,Orange,California,274132,5135.0
2021-07-11,Placer,California,25574,303.0
2021-07-11,Plumas,California,742,6.0
2021-07-11,Riverside,California,308546,4648.0
2021-07-11,Sacramento,California,111080,1752.0
2021-07-11,San Benito,California,6261,63.0
2021-07-11,San Bernardino,California,304235,5117.0
2021-07-11,San Diego,California,299143,3783.0
2021-07-11,San Francisco,California,38771,559.0
2021-07-11,San Joaquin,California,78019,1442.0
2021-07-11,San Luis Obispo,California,22175,261.0
2021-07-11,San Mateo,California,43443,583.0
2021-07-11,Santa Barbara,California,35967,460.0
2021-07-11,Santa Clara,California,120167,2095.0
2021-07-11,Santa Cruz,California,17166,207.0
2021-07-11,Shasta,California,14473,238.0
2021-07-11,Sierra,California,75,0.0
2021-07-11,Siskiyou,California,2442,40.0
2021-07-11,Solano,California,34274,268.0
2021-07-11,Sonoma,California,31612,323.0
2021-07-11,Stanislaus,California,63973,1078.0
2021-07-11,Sutter,California,9781,114.0
2021-07-11,Tehama,California,5776,63.0
2021-07-11,Trinity,California,400,3.0
2021-07-11,Tulare,California,59396,853.0
2021-07-11,Tuolumne,California,4305,72.0
2021-07-11,Ventura,California,85002,1039.0
2021-07-11,Yolo,California,14628,213.0
2021-07-11,Yuba,California,6598,52.0
2021-07-12,Alameda,California,92749,1270.0
2021-07-12,Alpine,California,89,0.0
2021-07-12,Amador,California,3813,47.0
2021-07-12,Butte,California,14774,202.0
2021-07-12,Calaveras,California,2242,58.0
2021-07-12,Colusa,California,2305,18.0
2021-07-12,Contra Costa,California,73169,823.0
2021-07-12,Del Norte,California,1514,8.0
2021-07-12,El Dorado,California,11374,117.0
2021-07-12,Fresno,California,112080,1728.0
2021-07-12,Glenn,California,3037,27.0
2021-07-12,Humboldt,California,4748,51.0
2021-07-12,Imperial,California,31734,740.0
2021-07-12,Inyo,California,1441,38.0
2021-07-12,Kern,California,111437,1412.0
2021-07-12,Kings,California,24338,248.0
2021-07-12,Lake,California,3713,63.0
2021-07-12,Lassen,California,5843,26.0
2021-07-12,Los Angeles,California,1259900,24558.0
2021-07-12,Madera,California,17745,246.0
2021-07-12,Marin,California,14501,233.0
2021-07-12,Mariposa,California,468,7.0
2021-07-12,Mendocino,California,4429,50.0
2021-07-12,Merced,California,32513,483.0
2021-07-12,Modoc,California,571,6.0
2021-07-12,Mono,California,1299,4.0
2021-07-12,Monterey,California,45264,507.0
2021-07-12,Napa,California,10129,81.0
2021-07-12,Nevada,California,5238,75.0
2021-07-12,Orange,California,274132,5136.0
2021-07-12,Placer,California,25675,303.0
2021-07-12,Plumas,California,742,6.0
2021-07-12,Riverside,California,309041,4648.0
2021-07-12,Sacramento,California,111685,1752.0
2021-07-12,San Benito,California,6283,63.0
2021-07-12,San Bernardino,California,304645,5167.0
2021-07-12,San Diego,California,299385,3784.0
2021-07-12,San Francisco,California,39029,559.0
2021-07-12,San Joaquin,California,78245,1442.0
2021-07-12,San Luis Obispo,California,22203,261.0
2021-07-12,San Mateo,California,43602,583.0
2021-07-12,Santa Barbara,California,36018,461.0
2021-07-12,Santa Clara,California,120386,2099.0
2021-07-12,Santa Cruz,California,17183,207.0
2021-07-12,Shasta,California,14497,238.0
2021-07-12,Sierra,California,76,0.0
2021-07-12,Siskiyou,California,2453,40.0
2021-07-12,Solano,California,34433,268.0
2021-07-12,Sonoma,California,31733,323.0
2021-07-12,Stanislaus,California,64091,1078.0
2021-07-12,Sutter,California,9817,114.0
2021-07-12,Tehama,California,5783,63.0
2021-07-12,Trinity,California,399,3.0
2021-07-12,Tulare,California,59423,853.0
2021-07-12,Tuolumne,California,4307,72.0
2021-07-12,Ventura,California,85164,1040.0
2021-07-12,Yolo,California,14663,213.0
2021-07-12,Yuba,California,6598,52.0
2021-07-13,Alameda,California,92872,1271.0
2021-07-13,Alpine,California,89,0.0
2021-07-13,Amador,California,3815,48.0
2021-07-13,Butte,California,14776,202.0
2021-07-13,Calaveras,California,2244,58.0
2021-07-13,Colusa,California,2308,18.0
2021-07-13,Contra Costa,California,73258,823.0
2021-07-13,Del Norte,California,1516,8.0
2021-07-13,El Dorado,California,11389,118.0
2021-07-13,Fresno,California,112120,1728.0
2021-07-13,Glenn,California,3037,27.0
2021-07-13,Humboldt,California,4758,52.0
2021-07-13,Imperial,California,31736,740.0
2021-07-13,Inyo,California,1444,38.0
2021-07-13,Kern,California,111437,1412.0
2021-07-13,Kings,California,24346,248.0
2021-07-13,Lake,California,3720,63.0
2021-07-13,Lassen,California,5845,26.0
2021-07-13,Los Angeles,California,1260948,24559.0
2021-07-13,Madera,California,17751,246.0
2021-07-13,Marin,California,14508,233.0
2021-07-13,Mariposa,California,469,7.0
2021-07-13,Mendocino,California,4448,50.0
2021-07-13,Merced,California,32526,483.0
2021-07-13,Modoc,California,571,6.0
2021-07-13,Mono,California,1304,5.0
2021-07-13,Monterey,California,45272,507.0
2021-07-13,Napa,California,10133,81.0
2021-07-13,Nevada,California,5249,75.0
2021-07-13,Orange,California,275358,5136.0
2021-07-13,Placer,California,25710,303.0
2021-07-13,Plumas,California,742,6.0
2021-07-13,Riverside,California,309180,4648.0
2021-07-13,Sacramento,California,111838,1754.0
2021-07-13,San Benito,California,6286,63.0
2021-07-13,San Bernardino,California,304750,5171.0
2021-07-13,San Diego,California,300467,3785.0
2021-07-13,San Francisco,California,39089,559.0
2021-07-13,San Joaquin,California,78293,1442.0
2021-07-13,San Luis Obispo,California,22208,264.0
2021-07-13,San Mateo,California,43633,583.0
2021-07-13,Santa Barbara,California,36036,461.0
2021-07-13,Santa Clara,California,120471,2099.0
2021-07-13,Santa Cruz,California,17190,207.0
2021-07-13,Shasta,California,14498,239.0
2021-07-13,Sierra,California,76,0.0
2021-07-13,Siskiyou,California,2464,40.0
2021-07-13,Solano,California,34455,268.0
2021-07-13,Sonoma,California,31758,323.0
2021-07-13,Stanislaus,California,64139,1079.0
2021-07-13,Sutter,California,9825,114.0
2021-07-13,Tehama,California,5783,63.0
2021-07-13,Trinity,California,399,3.0
2021-07-13,Tulare,California,59428,853.0
2021-07-13,Tuolumne,California,4307,72.0
2021-07-13,Ventura,California,85208,1040.0
2021-07-13,Yolo,California,14681,213.0
2021-07-13,Yuba,California,6636,52.0
2021-07-14,Alameda,California,93026,1271.0
2021-07-14,Alpine,California,89,0.0
2021-07-14,Amador,California,3817,48.0
2021-07-14,Butte,California,14782,202.0
2021-07-14,Calaveras,California,2246,58.0
2021-07-14,Colusa,California,2308,18.0
2021-07-14,Contra Costa,California,73388,823.0
2021-07-14,Del Norte,California,1518,8.0
2021-07-14,El Dorado,California,11401,118.0
2021-07-14,Fresno,California,112176,1727.0
2021-07-14,Glenn,California,3039,27.0
2021-07-14,Humboldt,California,4771,53.0
2021-07-14,Imperial,California,31739,740.0
2021-07-14,Inyo,California,1444,38.0
2021-07-14,Kern,California,111571,1413.0
2021-07-14,Kings,California,24354,248.0
2021-07-14,Lake,California,3733,63.0
2021-07-14,Lassen,California,5851,26.0
2021-07-14,Los Angeles,California,1261902,24569.0
2021-07-14,Madera,California,17752,246.0
2021-07-14,Marin,California,14524,233.0
2021-07-14,Mariposa,California,469,7.0
2021-07-14,Mendocino,California,4469,50.0
2021-07-14,Merced,California,32541,483.0
2021-07-14,Modoc,California,573,7.0
2021-07-14,Mono,California,1304,5.0
2021-07-14,Monterey,California,45290,507.0
2021-07-14,Napa,California,10147,81.0
2021-07-14,Nevada,California,5256,75.0
2021-07-14,Orange,California,275358,5136.0
2021-07-14,Placer,California,25749,303.0
2021-07-14,Plumas,California,742,6.0
2021-07-14,Riverside,California,309374,4647.0
2021-07-14,Sacramento,California,111979,1754.0
2021-07-14,San Benito,California,6293,63.0
2021-07-14,San Bernardino,California,304899,5183.0
2021-07-14,San Diego,California,300816,3785.0
2021-07-14,San Francisco,California,39158,559.0
2021-07-14,San Joaquin,California,78369,1446.0
2021-07-14,San Luis Obispo,California,22223,264.0
2021-07-14,San Mateo,California,43675,583.0
2021-07-14,Santa Barbara,California,36051,461.0
2021-07-14,Santa Clara,California,120564,2099.0
2021-07-14,Santa Cruz,California,17195,207.0
2021-07-14,Shasta,California,14509,240.0
2021-07-14,Sierra,California,76,0.0
2021-07-14,Siskiyou,California,2466,40.0
2021-07-14,Solano,California,34514,268.0
2021-07-14,Sonoma,California,31812,323.0
2021-07-14,Stanislaus,California,64204,1080.0
2021-07-14,Sutter,California,9841,114.0
2021-07-14,Tehama,California,5789,64.0
2021-07-14,Trinity,California,400,3.0
2021-07-14,Tulare,California,59437,853.0
2021-07-14,Tuolumne,California,4313,72.0
2021-07-14,Ventura,California,85271,1040.0
2021-07-14,Yolo,California,14698,213.0
2021-07-14,Yuba,California,6651,52.0
2021-07-15,Alameda,California,93244,1271.0
2021-07-15,Alpine,California,89,0.0
2021-07-15,Amador,California,3818,48.0
2021-07-15,Butte,California,14793,202.0
2021-07-15,Calaveras,California,2250,58.0
2021-07-15,Colusa,California,2308,18.0
2021-07-15,Contra Costa,California,73516,823.0
2021-07-15,Del Norte,California,1521,8.0
2021-07-15,El Dorado,California,11418,118.0
2021-07-15,Fresno,California,112233,1728.0
2021-07-15,Glenn,California,3040,27.0
2021-07-15,Humboldt,California,4781,53.0
2021-07-15,Imperial,California,31769,741.0
2021-07-15,Inyo,California,1444,38.0
2021-07-15,Kern,California,111571,1413.0
2021-07-15,Kings,California,24364,248.0
2021-07-15,Lake,California,3753,63.0
2021-07-15,Lassen,California,5857,26.0
2021-07-15,Los Angeles,California,1263254,24578.0
2021-07-15,Madera,California,17765,246.0
2021-07-15,Marin,California,14539,233.0
2021-07-15,Mariposa,California,471,7.0
2021-07-15,Mendocino,California,4490,50.0
2021-07-15,Merced,California,32582,483.0
2021-07-15,Modoc,California,573,7.0
2021-07-15,Mono,California,1304,5.0
2021-07-15,Monterey,California,45304,518.0
2021-07-15,Napa,California,10150,81.0
2021-07-15,Nevada,California,5261,75.0
2021-07-15,Orange,California,275358,5137.0
2021-07-15,Placer,California,25783,304.0
2021-07-15,Plumas,California,742,6.0
2021-07-15,Riverside,California,309583,4647.0
2021-07-15,Sacramento,California,112182,1758.0
2021-07-15,San Benito,California,6297,63.0
2021-07-15,San Bernardino,California,305123,5193.0
2021-07-15,San Diego,California,301088,3786.0
2021-07-15,San Francisco,California,39269,559.0
2021-07-15,San Joaquin,California,78468,1446.0
2021-07-15,San Luis Obispo,California,22244,264.0
2021-07-15,San Mateo,California,43744,583.0
2021-07-15,Santa Barbara,California,36091,461.0
2021-07-15,Santa Clara,California,120681,2099.0
2021-07-15,Santa Cruz,California,17206,207.0
2021-07-15,Shasta,California,14519,240.0
2021-07-15,Sierra,California,76,0.0
2021-07-15,Siskiyou,California,2472,40.0
2021-07-15,Solano,California,34544,268.0
2021-07-15,Sonoma,California,31851,323.0
2021-07-15,Stanislaus,California,64283,1080.0
2021-07-15,Sutter,California,9855,114.0
2021-07-15,Tehama,California,5787,64.0
2021-07-15,Trinity,California,400,3.0
2021-07-15,Tulare,California,59454,853.0
2021-07-15,Tuolumne,California,4319,72.0
2021-07-15,Ventura,California,85330,1040.0
2021-07-15,Yolo,California,14710,213.0
2021-07-15,Yuba,California,6670,52.0
2021-07-16,Alameda,California,93498,1270.0
2021-07-16,Alpine,California,89,0.0
2021-07-16,Amador,California,3819,48.0
2021-07-16,Butte,California,14804,202.0
2021-07-16,Calaveras,California,2253,58.0
2021-07-16,Colusa,California,2322,18.0
2021-07-16,Contra Costa,California,73679,824.0
2021-07-16,Del Norte,California,1522,8.0
2021-07-16,El Dorado,California,11442,118.0
2021-07-16,Fresno,California,112322,1730.0
2021-07-16,Glenn,California,3042,27.0
2021-07-16,Humboldt,California,4791,53.0
2021-07-16,Imperial,California,31787,741.0
2021-07-16,Inyo,California,1444,38.0
2021-07-16,Kern,California,111687,1414.0
2021-07-16,Kings,California,24385,248.0
2021-07-16,Lake,California,3774,64.0
2021-07-16,Lassen,California,5858,26.0
2021-07-16,Los Angeles,California,1265131,24582.0
2021-07-16,Madera,California,17783,248.0
2021-07-16,Marin,California,14567,234.0
2021-07-16,Mariposa,California,472,7.0
2021-07-16,Mendocino,California,4502,50.0
2021-07-16,Merced,California,32621,483.0
2021-07-16,Modoc,California,573,7.0
2021-07-16,Mono,California,1304,5.0
2021-07-16,Monterey,California,45324,518.0
2021-07-16,Napa,California,10158,81.0
2021-07-16,Nevada,California,5269,75.0
2021-07-16,Orange,California,275358,5136.0
2021-07-16,Placer,California,25827,304.0
2021-07-16,Plumas,California,742,6.0
2021-07-16,Riverside,California,309823,4647.0
2021-07-16,Sacramento,California,112421,1759.0
2021-07-16,San Benito,California,6301,63.0
2021-07-16,San Bernardino,California,305351,5218.0
2021-07-16,San Diego,California,301517,3786.0
2021-07-16,San Francisco,California,39411,560.0
2021-07-16,San Joaquin,California,78564,1446.0
2021-07-16,San Luis Obispo,California,22262,264.0
2021-07-16,San Mateo,California,43819,584.0
2021-07-16,Santa Barbara,California,36141,461.0
2021-07-16,Santa Clara,California,120817,2098.0
2021-07-16,Santa Cruz,California,17217,207.0
2021-07-16,Shasta,California,14533,242.0
2021-07-16,Sierra,California,76,0.0
2021-07-16,Siskiyou,California,2478,40.0
2021-07-16,Solano,California,34635,263.0
2021-07-16,Sonoma,California,31917,326.0
2021-07-16,Stanislaus,California,64381,1082.0
2021-07-16,Sutter,California,9871,114.0
2021-07-16,Tehama,California,5790,64.0
2021-07-16,Trinity,California,400,3.0
2021-07-16,Tulare,California,59483,854.0
2021-07-16,Tuolumne,California,4322,73.0
2021-07-16,Ventura,California,85414,1041.0
2021-07-16,Yolo,California,14734,213.0
2021-07-16,Yuba,California,6691,52.0
2021-07-17,Alameda,California,93498,1271.0
2021-07-17,Alpine,California,89,0.0
2021-07-17,Amador,California,3819,48.0
2021-07-17,Butte,California,14804,202.0
2021-07-17,Calaveras,California,2253,58.0
2021-07-17,Colusa,California,2322,18.0
2021-07-17,Contra Costa,California,73679,824.0
2021-07-17,Del Norte,California,1522,8.0
2021-07-17,El Dorado,California,11442,118.0
2021-07-17,Fresno,California,112322,1730.0
2021-07-17,Glenn,California,3042,27.0
2021-07-17,Humboldt,California,4791,53.0
2021-07-17,Imperial,California,31787,741.0
2021-07-17,Inyo,California,1444,38.0
2021-07-17,Kern,California,111687,1414.0
2021-07-17,Kings,California,24385,248.0
2021-07-17,Lake,California,3774,64.0
2021-07-17,Lassen,California,5858,26.0
2021-07-17,Los Angeles,California,1266908,24582.0
2021-07-17,Madera,California,17783,248.0
2021-07-17,Marin,California,14567,234.0
2021-07-17,Mariposa,California,472,7.0
2021-07-17,Mendocino,California,4502,50.0
2021-07-17,Merced,California,32621,483.0
2021-07-17,Modoc,California,573,7.0
2021-07-17,Mono,California,1304,5.0
2021-07-17,Monterey,California,45324,518.0
2021-07-17,Napa,California,10158,81.0
2021-07-17,Nevada,California,5269,75.0
2021-07-17,Orange,California,275358,5136.0
2021-07-17,Placer,California,25827,304.0
2021-07-17,Plumas,California,742,6.0
2021-07-17,Riverside,California,309823,4647.0
2021-07-17,Sacramento,California,112421,1759.0
2021-07-17,San Benito,California,6301,63.0
2021-07-17,San Bernardino,California,305351,5218.0
2021-07-17,San Diego,California,301517,3786.0
2021-07-17,San Francisco,California,39411,560.0
2021-07-17,San Joaquin,California,78564,1446.0
2021-07-17,San Luis Obispo,California,22262,264.0
2021-07-17,San Mateo,California,43819,584.0
2021-07-17,Santa Barbara,California,36141,461.0
2021-07-17,Santa Clara,California,120817,2098.0
